time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,snow_cm,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition_text,condition_icon,condition_code,date,open,high,low,close,volume
1747936800,2025-05-22 14:00:00,10.7,51.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.9,19.1,44,NE,1008.0,29.76,0.0,0.0,0.0,92,100,8.4,47.1,8.4,47.1,10.7,51.3,9.7,49.5,0,0,0,0,10.0,6.0,22.5,36.2,3.0,,,0,2025-05-22,260.715,260.805,260.28,260.5,229236
1747940400,2025-05-22 15:00:00,10.6,51.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.5,16.9,38,NE,1007.0,29.75,0.0,0.0,0.0,93,100,8.4,47.1,8.4,47.1,10.6,51.0,9.5,49.1,0,0,0,0,10.0,6.0,21.7,35.0,3.0,,,0,2025-05-22,260.575,260.88,257.91,258.22,889040
1747944000,2025-05-22 16:00:00,11.5,52.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.3,16.6,37,NE,1007.0,29.74,0.0,0.0,0.0,93,100,9.6,49.2,9.6,49.2,11.5,52.7,8.8,47.9,0,0,0,0,10.0,6.0,17.0,27.3,3.0,,,0,2025-05-22,258.22,261.85,258.2,259.4,1792853
1747947600,2025-05-22 17:00:00,11.1,51.9,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.8,15.8,31,NNE,1007.0,29.74,0.2,0.01,0.0,94,100,9.1,48.5,9.1,48.5,11.1,51.9,8.8,47.9,1,100,0,0,2.0,1.0,15.8,25.4,3.0,,,0,2025-05-22,261.85,261.85,258.37,259.96,159
1747951200,2025-05-22 18:00:00,10.7,51.3,1,"{'text': 'Heavy rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/305.png', 'code': 1192}",9.6,15.5,30,NNE,1007.0,29.74,1.0,0.04,0.0,95,100,8.8,47.8,8.8,47.8,10.7,51.3,8.7,47.6,1,100,0,0,2.0,1.0,13.0,20.8,3.0,,,0,2025-05-22,259.38,260.8,258.002,258.002,567934
1747954800,2025-05-22 19:00:00,9.2,48.5,1,"{'text': 'Heavy rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/305.png', 'code': 1192}",8.1,13.0,22,NNE,1007.0,29.73,1.4,0.06,0.0,95,100,7.2,44.9,7.2,44.9,9.2,48.5,8.4,47.2,1,100,0,0,2.0,1.0,10.6,17.1,2.0,,,0,2025-05-22,258.37,260.8,258.0007,258.4,564902
1747987200,2025-05-23 04:00:00,6.8,44.2,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",6.3,10.1,336,NNW,1007.0,29.74,0.0,0.0,0.0,94,27,4.8,40.6,4.8,40.6,6.8,44.2,5.8,42.5,0,0,0,0,10.0,6.0,8.6,13.9,0.0,,,0,2025-05-23,259.33,259.35,258.37,258.38,505
1747990800,2025-05-23 05:00:00,7.5,45.4,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",4.7,7.6,337,NNW,1007.0,29.74,0.1,0.0,0.0,93,78,6.1,43.0,6.1,43.0,7.5,45.4,5.9,42.6,1,100,0,0,10.0,6.0,6.4,10.2,0.0,,,0,2025-05-23,258.19,258.19,257.06,257.6,2698
1747994400,2025-05-23 06:00:00,8.1,46.5,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",2.5,4.0,330,NNW,1007.0,29.75,0.2,0.01,0.0,86,80,8.0,46.3,8.0,46.3,8.1,46.5,5.9,42.7,1,100,0,0,10.0,6.0,3.4,5.4,2.0,,,0,2025-05-23,257.7,258.34,257.64,257.98,681
1747998000,2025-05-23 07:00:00,8.7,47.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.0,3.2,316,NW,1008.0,29.76,0.0,0.0,0.0,83,14,9.0,48.1,9.0,48.1,8.7,47.6,6.0,42.7,0,0,0,0,10.0,6.0,2.8,4.5,3.0,,,0,2025-05-23,257.98,258.17,255.0,255.0,4454
1748001600,2025-05-23 08:00:00,9.9,49.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",1.6,2.5,301,WNW,1008.0,29.76,0.0,0.0,0.0,80,13,9.9,49.8,9.9,49.8,9.9,49.8,6.0,42.8,0,0,0,0,10.0,6.0,2.2,3.5,3.0,,,0,2025-05-23,257.3012,259.0,253.6,255.98,7872
1748005200,2025-05-23 09:00:00,10.9,51.6,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",2.2,3.6,239,WSW,1008.0,29.76,0.0,0.0,0.0,75,43,11.2,52.2,11.2,52.2,10.9,51.6,6.8,44.2,0,0,0,0,10.0,6.0,5.3,8.6,4.0,,,0,2025-05-23,255.4,258.58,255.0,256.935,304769
1748008800,2025-05-23 10:00:00,11.8,53.3,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",3.6,5.8,220,SW,1008.0,29.76,0.0,0.0,0.0,73,58,11.7,53.0,11.7,53.0,11.8,53.3,7.2,44.9,0,0,0,0,10.0,6.0,12.4,20.0,4.0,,,0,2025-05-23,256.9275,258.265,256.7,257.075,393344
1748012400,2025-05-23 11:00:00,12.4,54.3,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",5.8,9.4,240,WSW,1008.0,29.76,0.1,0.0,0.0,70,73,11.6,52.9,11.6,52.9,12.4,54.3,7.6,45.7,1,100,0,0,10.0,6.0,11.5,18.4,3.0,,,0,2025-05-23,257.14,258.825,256.94,257.88,390570
1748016000,2025-05-23 12:00:00,12.7,54.9,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.4,15.1,252,WSW,1008.0,29.77,0.0,0.0,0.0,75,86,11.3,52.3,11.3,52.3,12.7,54.9,8.5,47.4,0,0,0,0,10.0,6.0,14.8,23.7,3.0,,,0,2025-05-23,257.845,258.67,257.725,258.23,262924
1748019600,2025-05-23 13:00:00,14.0,57.1,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",11.6,18.7,252,WSW,1008.0,29.78,0.1,0.0,0.0,77,92,12.5,54.4,12.5,54.4,14.0,57.1,8.5,47.3,1,100,0,0,10.0,6.0,17.6,28.4,3.0,,,0,2025-05-23,258.24,259.68,258.15,259.425,222457
1748023200,2025-05-23 14:00:00,14.1,57.4,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",11.0,17.8,255,WSW,1008.0,29.78,0.1,0.0,0.0,79,99,12.7,54.9,12.7,54.9,14.1,57.4,8.7,47.6,1,100,0,0,10.0,6.0,18.6,30.0,3.0,,,0,2025-05-23,259.5085,259.8696,259.09,259.23,183460
1748026800,2025-05-23 15:00:00,14.5,58.1,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",10.5,16.9,259,W,1009.0,29.79,0.1,0.0,0.0,76,98,13.3,55.9,13.3,55.9,14.5,58.1,8.7,47.6,1,100,0,0,10.0,6.0,18.7,30.1,3.0,,,0,2025-05-23,259.2593,259.6,258.53,258.63,463998
1748030400,2025-05-23 16:00:00,14.9,58.9,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",12.5,20.2,259,W,1009.0,29.79,0.1,0.0,0.0,75,97,13.6,56.4,13.6,56.4,14.9,58.9,8.4,47.1,1,100,0,0,10.0,6.0,19.8,31.9,3.0,,,0,2025-05-23,258.71,259.0,254.95,258.3,1181116
1748034000,2025-05-23 17:00:00,15.8,60.4,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.9,16.0,260,W,1009.0,29.8,0.1,0.0,0.0,74,96,15.8,60.4,15.8,60.4,15.8,60.4,7.9,46.2,1,100,0,0,10.0,6.0,19.0,30.5,4.0,,,0,2025-05-23,258.3,259.0,257.0,258.6,6126
1748037600,2025-05-23 18:00:00,15.1,59.2,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",8.9,14.4,268,W,1010.0,29.83,0.4,0.02,0.0,76,92,15.1,59.2,15.1,59.2,15.1,59.2,8.1,46.5,1,100,0,0,10.0,6.0,17.7,28.5,4.0,,,0,2025-05-23,258.8,258.99,258.0,258.63,351558
1748041200,2025-05-23 19:00:00,14.5,58.1,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",4.5,7.2,273,W,1011.0,29.84,0.0,0.0,0.0,77,90,14.4,58.0,14.4,58.0,14.5,58.1,8.6,47.5,0,0,0,0,10.0,6.0,15.6,25.1,3.0,,,0,2025-05-23,258.63,258.99,258.0,258.01,351585
1748332800,2025-05-27 04:00:00,11.5,52.7,0,"{'text': 'Fog', 'icon': '//cdn.weatherapi.com/weather/64x64/night/248.png', 'code': 1135}",3.1,5.0,234,SW,1027.0,30.31,0.0,0.0,0.0,98,100,11.6,52.8,11.6,52.8,11.5,52.7,11.1,52.0,0,0,0,0,10.0,6.0,5.4,8.7,0.0,,,0,2025-05-27,259.74,261.95,259.74,261.26,1421
1748336400,2025-05-27 05:00:00,11.5,52.7,0,"{'text': 'Fog', 'icon': '//cdn.weatherapi.com/weather/64x64/night/248.png', 'code': 1135}",3.4,5.4,240,WSW,1027.0,30.32,0.0,0.0,0.0,98,100,11.6,52.8,11.6,52.8,11.5,52.7,10.6,51.0,0,0,0,0,10.0,6.0,5.8,9.4,0.0,,,0,2025-05-27,261.2,261.73,261.06,261.35,803
1748340000,2025-05-27 06:00:00,11.7,53.0,1,"{'text': 'Fog', 'icon': '//cdn.weatherapi.com/weather/64x64/day/248.png', 'code': 1135}",2.9,4.7,277,W,1028.0,30.34,0.0,0.0,0.0,96,100,11.7,53.1,11.7,53.1,11.7,53.1,11.0,51.7,0,0,0,0,10.0,6.0,5.0,8.0,3.0,,,0,2025-05-27,261.5,261.62,260.98,261.3,426
1748343600,2025-05-27 07:00:00,11.9,53.5,1,"{'text': 'Fog', 'icon': '//cdn.weatherapi.com/weather/64x64/day/248.png', 'code': 1135}",3.4,5.4,276,W,1028.0,30.36,0.0,0.0,0.0,95,99,12.0,53.5,12.0,53.5,11.9,53.5,11.2,52.1,0,0,0,0,10.0,6.0,5.1,8.1,3.0,,,0,2025-05-27,260.88,261.33,260.88,261.11,596
1748347200,2025-05-27 08:00:00,14.0,57.2,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",1.8,2.9,274,W,1028.0,30.37,0.0,0.0,0.0,95,99,14.0,57.3,14.0,57.3,14.0,57.2,11.4,52.4,0,0,0,0,10.0,6.0,2.3,3.8,3.0,,,0,2025-05-27,259.8277,262.23,258.63,260.78,346554
1748350800,2025-05-27 09:00:00,16.0,60.9,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",2.2,3.6,228,SW,1028.0,30.36,0.0,0.0,0.0,75,94,16.0,60.9,16.0,60.9,16.0,60.9,11.2,52.1,0,0,0,0,10.0,6.0,2.7,4.3,4.0,,,0,2025-05-27,260.72,261.37,259.63,260.54,321483
1748354400,2025-05-27 10:00:00,18.0,64.4,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",2.7,4.3,202,SSW,1028.0,30.36,0.0,0.0,0.0,66,91,18.0,64.4,18.0,64.4,18.0,64.4,11.1,51.9,0,0,0,0,10.0,6.0,3.1,5.0,4.0,,,0,2025-05-27,260.64,262.15,260.625,262.02,352196
1748358000,2025-05-27 11:00:00,19.3,66.8,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",3.6,5.8,179,S,1028.0,30.36,0.0,0.0,0.0,56,89,19.3,66.8,19.3,66.8,20.1,68.1,11.0,51.7,0,0,0,0,10.0,6.0,4.1,6.6,4.0,,,0,2025-05-27,262.0999,262.8,261.7,262.545,294395
1748361600,2025-05-27 12:00:00,20.1,68.2,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",6.3,10.1,179,S,1028.0,30.35,0.0,0.0,0.0,52,78,20.1,68.2,20.1,68.2,21.6,70.9,10.3,50.6,0,0,0,0,10.0,6.0,7.2,11.6,5.0,,,0,2025-05-27,262.545,263.08,262.47,262.695,240847
1748365200,2025-05-27 13:00:00,20.7,69.2,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",8.1,13.0,173,S,1028.0,30.35,0.0,0.0,0.0,50,73,20.7,69.2,20.7,69.2,22.9,73.3,10.0,50.0,0,0,0,0,10.0,6.0,9.3,14.9,5.0,,,0,2025-05-27,262.7052,263.61,262.7052,263.4992,201701
1748368800,2025-05-27 14:00:00,20.2,68.4,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",9.6,15.5,174,S,1028.0,30.35,0.0,0.0,0.0,48,67,20.2,68.4,20.2,68.4,22.1,71.8,9.7,49.4,0,0,0,0,10.0,6.0,11.1,17.8,5.0,,,0,2025-05-27,263.5889,263.7869,263.22,263.245,252872
1748372400,2025-05-27 15:00:00,19.6,67.3,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",10.7,17.3,171,S,1027.0,30.34,0.0,0.0,0.0,54,84,19.6,67.3,19.6,67.3,20.9,69.7,10.2,50.3,0,0,0,0,10.0,6.0,12.3,19.9,4.0,,,0,2025-05-27,263.245,263.47,262.6475,263.25,613973
1748376000,2025-05-27 16:00:00,19.0,66.1,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",10.3,16.6,165,SSE,1027.0,30.33,0.0,0.0,0.0,58,92,19.0,66.1,19.0,66.1,19.6,67.3,10.4,50.7,0,0,0,0,10.0,6.0,11.8,19.0,4.0,,,0,2025-05-27,263.26,264.01,261.0,263.58,1725991
1748379600,2025-05-27 17:00:00,17.9,64.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.2,18.0,165,SSE,1027.0,30.33,0.0,0.0,0.0,61,100,17.9,64.3,17.9,64.3,18.3,64.9,10.7,51.2,0,0,0,0,10.0,6.0,12.9,20.7,4.0,,,0,2025-05-27,264.0,264.01,261.0,261.57,583
1748383200,2025-05-27 18:00:00,17.1,62.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.4,18.4,164,SSE,1027.0,30.33,0.0,0.0,0.0,69,100,17.1,62.7,17.1,62.7,17.2,63.0,11.0,51.8,0,0,0,0,10.0,6.0,13.4,21.5,4.0,,,0,2025-05-27,263.23,264.01,263.11,263.11,537877
1748386800,2025-05-27 19:00:00,16.3,61.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.0,17.6,165,SSE,1027.0,30.32,0.0,0.0,0.0,72,100,16.3,61.3,16.3,61.3,16.4,61.5,11.2,52.1,0,0,0,0,10.0,6.0,14.1,22.7,4.0,,,0,2025-05-27,263.23,264.0,261.631,263.0,536420
1748419200,2025-05-28 04:00:00,13.8,56.9,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",3.8,6.1,209,SSW,1026.0,30.3,0.0,0.0,0.0,94,100,13.7,56.7,13.7,56.7,13.8,56.9,12.7,54.9,0,0,0,0,10.0,6.0,5.8,9.4,0.0,,,0,2025-05-28,263.23,263.74,261.12,262.9,2980
1748422800,2025-05-28 05:00:00,13.5,56.3,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",3.6,5.8,219,SW,1026.0,30.29,0.0,0.0,0.0,94,100,13.1,55.5,13.1,55.5,13.5,56.3,12.6,54.8,0,0,0,0,10.0,6.0,5.3,8.6,0.0,,,0,2025-05-28,262.75,263.18,262.63,262.8,419
1748426400,2025-05-28 06:00:00,13.2,55.8,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",3.1,5.0,210,SSW,1027.0,30.32,0.0,0.0,0.0,87,100,12.5,54.5,12.5,54.5,13.2,55.8,11.0,51.8,0,0,0,0,10.0,6.0,4.7,7.6,3.0,,,0,2025-05-28,262.54,263.5,262.54,263.31,641
1748430000,2025-05-28 07:00:00,13.0,55.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",3.8,6.1,182,S,1027.0,30.33,0.0,0.0,0.0,84,100,11.9,53.5,11.9,53.5,13.0,55.3,10.2,50.4,0,0,0,0,10.0,6.0,5.5,8.8,3.0,,,0,2025-05-28,263.6,263.66,263.21,263.21,389
1748433600,2025-05-28 08:00:00,12.7,54.8,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",4.3,6.8,172,S,1028.0,30.34,0.0,0.0,0.0,80,100,11.6,52.9,11.6,52.9,12.7,54.8,9.4,48.9,0,0,0,0,10.0,6.0,5.8,9.3,3.0,,,0,2025-05-28,264.2888,264.2888,248.95,263.28,3459
1748437200,2025-05-28 09:00:00,12.4,54.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",5.8,9.4,190,S,1028.0,30.35,0.0,0.0,0.0,81,100,11.5,52.6,11.5,52.6,12.4,54.3,9.2,48.5,0,0,0,0,10.0,6.0,7.6,12.2,3.0,,,0,2025-05-28,263.06,265.0,261.74,262.665,226561
1748440800,2025-05-28 10:00:00,12.2,54.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",6.5,10.4,190,S,1028.0,30.36,0.0,0.0,0.0,81,100,11.3,52.4,11.3,52.4,12.2,54.0,9.0,48.2,0,0,0,0,10.0,6.0,8.2,13.1,3.0,,,0,2025-05-28,262.665,262.8924,260.97,260.97,256734
1748444400,2025-05-28 11:00:00,12.0,53.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",6.9,11.2,198,SSW,1028.0,30.36,0.0,0.0,0.0,81,100,11.0,51.8,11.0,51.8,12.0,53.7,8.9,48.0,0,0,0,0,10.0,6.0,8.8,14.2,3.0,,,0,2025-05-28,261.0767,261.52,260.51,260.74,204821
1748448000,2025-05-28 12:00:00,11.9,53.4,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",5.4,8.6,204,SSW,1027.0,30.33,0.78,0.03,0.0,85,100,10.7,51.2,10.7,51.2,11.9,53.4,9.4,48.9,1,100,0,0,10.0,6.0,7.1,11.4,3.0,,,0,2025-05-28,260.83,261.42,260.83,261.37,175260
1748451600,2025-05-28 13:00:00,11.8,53.2,1,"{'text': 'Heavy rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/305.png', 'code': 1192}",5.8,9.4,177,S,1027.0,30.32,1.17,0.05,0.0,87,100,10.4,50.7,10.4,50.7,11.8,53.2,9.7,49.4,1,100,0,0,10.0,6.0,7.5,12.1,3.0,,,0,2025-05-28,261.41,261.64,260.57,260.92,135975
1748455200,2025-05-28 14:00:00,11.9,53.3,1,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",4.9,7.9,131,SE,1026.0,30.31,1.56,0.06,0.0,89,100,10.3,50.6,10.3,50.6,11.9,53.3,9.9,49.9,1,100,0,0,10.0,6.0,6.3,10.1,3.0,,,0,2025-05-28,260.915,261.4026,260.31,261.25,154899
1748458800,2025-05-28 15:00:00,11.9,53.5,1,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",4.9,7.9,130,SE,1025.0,30.27,1.33,0.05,0.0,88,100,10.4,50.6,10.4,50.6,11.9,53.5,9.9,49.9,1,100,0,0,2.0,1.0,6.3,10.2,3.0,,,0,2025-05-28,261.195,261.77,259.94,260.32,529573
1748462400,2025-05-28 16:00:00,12.0,53.6,1,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",6.9,11.2,117,ESE,1024.0,30.25,1.21,0.05,0.0,87,100,10.4,50.8,10.4,50.8,12.0,53.6,9.9,49.9,1,100,0,0,2.0,1.0,9.0,14.5,3.0,,,0,2025-05-28,260.285,264.0,258.0,260.58,1582822
1748466000,2025-05-28 17:00:00,12.2,53.9,1,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",5.8,9.4,105,ESE,1024.0,30.23,1.1,0.04,0.0,87,100,10.7,51.2,10.7,51.2,12.2,53.9,10.0,49.9,1,100,0,0,2.0,1.0,7.7,12.3,3.0,,,0,2025-05-28,259.55,262.24,259.5,260.96,3896
1748469600,2025-05-28 18:00:00,12.3,54.2,1,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",6.5,10.4,97,E,1023.0,30.2,0.55,0.02,0.0,86,100,10.9,51.6,10.9,51.6,12.3,54.2,10.1,50.1,1,100,0,0,10.0,6.0,8.6,13.8,3.0,,,0,2025-05-28,260.79,261.0,259.5,260.25,483546
1748473200,2025-05-28 19:00:00,12.5,54.4,1,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",6.0,9.7,94,E,1022.0,30.19,0.27,0.01,0.0,85,100,11.1,52.0,11.1,52.0,12.5,54.4,10.1,50.2,1,100,0,0,10.0,6.0,8.1,13.0,3.0,,,0,2025-05-28,260.24,263.57,260.24,262.09,484579
1748505600,2025-05-29 04:00:00,13.1,55.5,0,"{'text': 'Moderate rain', 'icon': '//cdn.weatherapi.com/weather/64x64/night/302.png', 'code': 1189}",10.5,16.9,83,E,1015.0,29.96,1.75,0.07,0.0,97,100,11.6,52.9,11.6,52.9,13.1,55.5,12.6,54.7,1,100,0,0,2.0,1.0,15.4,24.7,0.0,,,0,2025-05-29,263.47,263.47,261.78,262.0,904
1748509200,2025-05-29 05:00:00,13.2,55.8,0,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/night/296.png', 'code': 1183}",9.6,15.5,78,ENE,1014.0,29.95,1.45,0.06,0.0,97,100,12.1,53.7,12.1,53.7,13.2,55.8,12.7,54.8,1,100,0,0,2.0,1.0,14.2,22.9,0.0,,,0,2025-05-29,262.09,262.4,261.75,261.77,1836
1748512800,2025-05-29 06:00:00,13.3,56.0,1,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",8.1,13.0,76,ENE,1014.0,29.94,0.73,0.03,0.0,97,100,12.5,54.4,12.5,54.4,13.3,56.0,12.8,55.1,1,100,0,0,2.0,1.0,11.9,19.2,3.0,,,0,2025-05-29,261.8,261.85,260.99,261.01,2774
1748516400,2025-05-29 07:00:00,13.5,56.2,1,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",7.4,11.9,69,ENE,1014.0,29.94,0.36,0.01,0.0,97,100,12.9,55.1,12.9,55.1,13.5,56.2,12.9,55.3,1,100,0,0,2.0,1.0,10.9,17.5,3.0,,,0,2025-05-29,261.19,261.48,260.3,260.56,2130
1748520000,2025-05-29 08:00:00,14.2,57.5,1,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/day/143.png', 'code': 1030}",6.5,10.4,65,ENE,1014.0,29.94,0.0,0.0,0.0,96,100,13.8,56.8,13.8,56.8,14.2,57.5,13.0,55.4,0,0,0,0,2.0,1.0,9.5,15.3,3.0,,,0,2025-05-29,260.9912,262.5,260.0,262.0,4980
1748523600,2025-05-29 09:00:00,14.9,58.8,1,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/day/143.png', 'code': 1030}",5.1,8.3,58,ENE,1014.0,29.93,0.0,0.0,0.0,89,99,14.6,58.3,14.6,58.3,14.9,58.8,13.1,55.5,0,0,0,0,10.0,6.0,7.4,12.0,3.0,,,0,2025-05-29,260.55,262.0,258.4,260.08,223961
1748527200,2025-05-29 10:00:00,15.5,60.0,1,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/day/143.png', 'code': 1030}",5.8,9.4,44,NE,1013.0,29.93,0.0,0.0,0.0,85,99,15.4,59.7,15.4,59.7,15.5,60.0,13.1,55.5,0,0,0,0,10.0,6.0,8.1,13.0,4.0,,,0,2025-05-29,260.07,260.2999,258.15,258.7866,273653
1748530800,2025-05-29 11:00:00,16.9,62.4,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",6.7,10.8,35,NE,1013.0,29.92,0.0,0.0,0.0,82,98,16.8,62.3,16.8,62.3,16.9,62.4,13.1,55.6,0,0,0,0,10.0,6.0,9.1,14.7,4.0,,,0,2025-05-29,258.81,258.98,256.9184,257.135,212712
1748534400,2025-05-29 12:00:00,18.1,64.6,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",7.4,11.9,30,NNE,1013.0,29.9,0.0,0.0,0.0,74,81,18.1,64.5,18.1,64.5,18.1,64.6,13.5,56.3,0,0,0,0,10.0,6.0,9.6,15.4,4.0,,,0,2025-05-29,257.13,258.97,256.77,258.875,220338
1748538000,2025-05-29 13:00:00,19.2,66.5,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",6.9,11.2,22,NNE,1012.0,29.89,0.0,0.0,0.0,71,72,19.2,66.5,19.2,66.5,19.2,66.5,13.7,56.7,0,0,0,0,10.0,6.0,8.8,14.2,4.0,,,0,2025-05-29,258.78,259.38,258.53,259.1148,166548
1748541600,2025-05-29 14:00:00,21.0,69.7,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",6.3,10.1,11,NNE,1012.0,29.88,0.0,0.0,0.0,67,64,21.0,69.7,21.0,69.7,21.3,70.3,14.0,57.1,0,0,0,0,10.0,6.0,7.9,12.7,5.0,,,0,2025-05-29,259.065,259.315,258.56,258.725,160406
